  -3926.9908169872415       0.41177869394621069       -1.6574372913090903E-015 -0.13318946768807927     
  -3865.6315854718159       0.67880629464975861       0.25653083242872210       0.11605688256103841     
  -3804.2723539563904       0.94585234061510182       0.51322292654973323       0.36544592208449123     
  -3742.9131224409643        1.2130635776367635       0.76971484668935730       0.61471190148673127     
  -3681.5538909255388        1.4806432726044259        1.0261604664344874       0.86396695901711951     
  -3620.1946594101132        1.7481989947514949        1.2827289807488294        1.1134750391050776     
  -3558.8354278946877        2.0158654512615906        1.5390573669414849        1.3629679090291518     
  -3497.4761963792616        2.2838507469706162        1.7952925889198470        1.6125457200222844     
  -3436.1169648638361        2.5517578582697373        2.0516124001470351        1.8624731988425580     
  -3374.7577333484105        2.8197096295384227        2.3076505583402334        2.1124739880685812     
  -3313.3985018329849        3.0879196845749135        2.5635475411161632        2.3626323738845070     
  -3252.0392703175589        3.3559846326875409        2.8194903814832966        2.6132111965891482     
  -3190.6800388021338        3.6240157847005587        3.0751078906944684        2.8639212800940088     
  -3129.3208072867083        3.8922332772691561        3.3305344393026308        3.1148282131977485     
  -3067.9615757712822        4.1602256813628262        3.5859671758451297        3.3661915997375740     
  -3006.6023442558567        4.4280932198801848        3.8410280884179411        3.6177059187817955     
  -2945.2431127404311        4.6960638246164175        4.0958457864940669        3.8694164677296792     
  -2883.8838812250056        4.9637163492668837        4.3506285086760279        4.1215797312147089     
  -2822.5246497095795        5.2311404442815395        4.6049893265607178        4.3738714779337737     
  -2761.1654181941544        5.4985733810189421        4.8590514133406026        4.6263163384190804     
  -2699.8061866787280        5.7655824805452802        5.1130352403038701        4.8791692196015042     
  -2638.4469551633028        6.0322473546429203        5.3665425682464987        5.1320857712013517     
  -2577.0877236478773        6.2988163977140061        5.6196914524202954        5.3850706185945576     
  -2515.7284921324513        6.5648432951591387        5.8727159447291140        5.6383798874339135     
  -2454.3692606170257        6.8303981179788966        6.1252036891350325        5.8916483194642781     
  -2393.0100291016001        7.0957423890654070        6.3772679544691364        6.1448619669364790     
  -2331.6507975861741        7.3604135833448012        6.6291579734726778        6.3982820115694485     
  -2270.2915660707490        7.6244726360969697        6.8804439043993000        6.6515217117822552     
  -2208.9323345553235        7.8881964153782711        7.1312346021232251        6.9045504703088252     
  -2147.5731030398974        8.1511029033799893        7.3817963910621636        7.1576392162477713     
  -2086.2138715244719        8.4132441496520070        7.6316777973590817        7.4103789277242544     
  -2024.8546400090463        8.6749147881394642        7.8809837144430182        7.6627245318260062     
  -1963.4954084936207        8.9356089992928425        8.1299998464587233        7.9149621323547050     
  -1902.1361769781952        9.1953699681546688        8.3782478401835903        8.1666589328389847     
  -1840.7769454627694        9.4545127061881278        8.6258292045445248        8.4177576102013152     
  -1779.4177139473438        9.7125017955756032        8.8730517338453581        8.6685655429628454     
  -1718.0584824319180        9.9693712459257569        9.1194033011692959        8.9186233403347206     
  -1656.6992509164925        10.225459193961514        9.3649827069848648        9.1678634473329481     
  -1595.3400194010669        10.480192608615670        9.6101228167951547        9.4166210932386907     
  -1533.9807878856411        10.733595464385534        9.8542680089359393        9.6644049264646359     
  -1472.6215563702156        10.986031643645124        10.097514554190548        9.9111380753892675     
  -1411.2623248547898        11.236878862236253        10.340222297006390        10.157189307874576     
  -1349.9030933393640        11.486148858304844        10.581775816826493        10.402023572021257     
  -1288.5438618239386        11.734232390699425        10.822264313451697        10.645549771610295     
  -1227.1846303085129        11.980438795590739        11.062067160033555        10.888166709923997     
  -1165.8253987930871        12.224759950292164        11.300469274498568        11.129260440104705     
  -1104.4661672776617        12.467605585916072        11.537517278092707        11.368688033017207     
  -1043.1069357622359        12.708174199242933        11.773544024392832        11.606817084477223     
