  -3926.9908169872415       0.41177869394621069       -1.6574372913090903E-015  -3.8548230421103391E-002
  -3865.6315854718159       0.67880629464975861       0.25653083242872210       0.21731637041898022     
  -3804.2723539563904       0.94585234061510182       0.51322292654973323       0.47323147034920154     
  -3742.9131224409643        1.2130635776367635       0.76971484668935730       0.72883918498300293     
  -3681.5538909255388        1.4806432726044259        1.0261604664344874       0.98425212607732249     
  -3620.1946594101132        1.7481989947514949        1.2827289807488294        1.2396860610374683     
  -3558.8354278946877        2.0158654512615906        1.5390573669414849        1.4947862516827506     
  -3497.4761963792616        2.2838507469706162        1.7952925889198470        1.7496609984980989     
  -3436.1169648638361        2.5517578582697373        2.0516124001470351        2.0045376986581767     
  -3374.7577333484105        2.8197096295384227        2.3076505583402334        2.2590631806954242     
  -3313.3985018329849        3.0879196845749135        2.5635475411161632        2.5133416363841095     
  -3252.0392703175589        3.3559846326875409        2.8194903814832966        2.7676128885335984     
  -3190.6800388021338        3.6240157847005587        3.0751078906944684        3.0215234684832390     
  -3129.3208072867083        3.8922332772691561        3.3305344393026308        3.2751733824734917     
  -3067.9615757712822        4.1602256813628262        3.5859671758451297        3.5288155684076976     
  -3006.6023442558567        4.4280932198801848        3.8410280884179411        3.7820940176533098     
  -2945.2431127404311        4.6960638246164175        4.0958457864940669        4.0351041588427821     
  -2883.8838812250056        4.9637163492668837        4.3506285086760279        4.2881126200444477     
  -2822.5246497095795        5.2311404442815395        4.6049893265607178        4.5407581312928009     
  -2761.1654181941544        5.4985733810189421        4.8590514133406026        4.7931308085679252     
  -2699.8061866787280        5.7655824805452802        5.1130352403038701        5.0455114418894551     
  -2638.4469551633028        6.0322473546429203        5.3665425682464987        5.2975301988981300     
  -2577.0877236478773        6.2988163977140061        5.6196914524202954        5.5492707964455317     
  -2515.7284921324513        6.5648432951591387        5.8727159447291140        5.8010285981262948     
  -2454.3692606170257        6.8303981179788966        6.1252036891350325        6.0524212272356142     
  -2393.0100291016001        7.0957423890654070        6.3772679544691364        6.3035245854160387     
  -2331.6507975861741        7.3604135833448012        6.6291579734726778        6.5546490488046310     
  -2270.2915660707490        7.6244726360969697        6.8804439043993000        6.8053949266602167     
  -2208.9323345553235        7.8881964153782711        7.1312346021232251        7.0558286206187955     
  -2147.5731030398974        8.1511029033799893        7.3817963910621636        7.3062761268410688     
  -2086.2138715244719        8.4132441496520070        7.6316777973590817        7.5563147518339857     
  -2024.8546400090463        8.6749147881394642        7.8809837144430182        7.8059995474766888     
  -1963.4954084936207        8.9356089992928425        8.1299998464587233        8.0556731023956907     
  -1902.1361769781952        9.1953699681546688        8.3782478401835903        8.3048829119555716     
  -1840.7769454627694        9.4545127061881278        8.6258292045445248        8.5536707995543377     
  -1779.4177139473438        9.7125017955756032        8.8730517338453581        8.8023975095999489     
  -1718.0584824319180        9.9693712459257569        9.1194033011692959        9.0505724117799335     
  -1656.6992509164925        10.225459193961514        9.3649827069848648        9.2982222795436975     
  -1595.3400194010669        10.480192608615670        9.6101228167951547        9.5457282585184888     
  -1533.9807878856411        10.733595464385534        9.8542680089359393        9.7925507941315217     
  -1472.6215563702156        10.986031643645124        10.097514554190548        10.038699386863904     
  -1411.2623248547898        11.236878862236253        10.340222297006390        10.284577525422320     
  -1349.9030933393640        11.486148858304844        10.581775816826493        10.529579997825534     
  -1288.5438618239386        11.734232390699425        10.822264313451697        10.773692457116967     
  -1227.1846303085129        11.980438795590739        11.062067160033555        11.017334835677799     
  -1165.8253987930871        12.224759950292164        11.300469274498568        11.259797451814956     
  -1104.4661672776617        12.467605585916072        11.537517278092707        11.501006115238487     
  -1043.1069357622359        12.708174199242933        11.773544024392832        11.741336898624887     
  -981.74770424681037        12.946401044133623        12.007578929550025        11.979826320372098     
  -920.38847273138470        13.182653800177363        12.239399828744292        12.216122089378270     
  -859.02924121595902        13.415870451695151        12.468873200813306        12.450160152327463     
  -797.67000970053346        13.645719693379625        12.693958790977845        12.679944096879975     
  -736.31077818510778        13.872145709191782        12.912776260704003        12.903512172600832     
  -674.95154666968199        14.093072894866147        13.122167265035081        13.117920631517041     
  -613.59231515425643        14.306626648718758        13.314298775538605        13.315615498743064     
  -552.23308363883086        14.509971520670852        13.477230772575492        13.484971772015930     
  -490.87385212340519        14.695616755137213        13.589564404183237        13.605582794046439     
  -429.51462060797951        14.852270584687641        13.610571518082576        13.638275429042029     
  -368.15538909255389        14.959923438692734        13.471704282455930        13.516867912896597     
  -306.79615757712821        14.979699970663473        13.056739504590491        13.129228844129994     
  -245.43692606170259        14.845711832248568        12.179275349575159        12.293863368272728     
  -184.07769454627694        14.445124491675832        10.585364077361579        10.759972158928150     
  -122.71846303085130        13.593337334848433        8.0130046702643618        8.2609497269602450     
  -61.359231515425648        12.032828933520046        4.3745059146421790        4.6875510094189217     
   0.0000000000000000        9.4864683135534520        1.8952763874914106E-015  0.33669976362420923     
   61.359231515425648        5.8375919067660353       -4.3745059146421772       -4.0720855269738729     
   122.71846303085130        1.3909598142502686       -8.0130046702643618       -7.7843383870322889     
   184.07769454627694       -3.1116580038947603       -10.585364077361582       -10.435659911173705     
   245.43692606170259       -6.8973345530970152       -12.179275349575157       -12.092353506391341     
   306.79615757712821       -9.5991637949300639       -13.056739504590492       -13.012697410109183     
   368.15538909255389       -11.290437672468858       -13.471704282455926       -13.454636029081723     
   429.51462060797951       -12.236022590348570       -13.610571518082573       -13.609996144821872     
   490.87385212340519       -12.697809534474235       -13.589564404183236       -13.599359450060138     
   552.23308363883086       -12.869666986528973       -13.477230772575490       -13.493752122563716     
   613.59231515425643       -12.872922506506072       -13.314298775538605       -13.335493335764998     
   674.95154666968199       -12.779041462185734       -13.122167265035083       -13.146999181792207     
   736.31077818510778       -12.630675165467453       -12.912776260703996       -12.940543109351566     
   797.67000970053346       -12.450315281724407       -12.693958790977845       -12.724251902339960     
   859.02924121595902       -12.250409976949962       -12.468873200813306       -12.501525515842008     
   920.38847273138470       -12.039287553312473       -12.239399828744292       -12.274189861283844     
   981.74770424681037       -11.820390060412059       -12.007578929550025       -12.044352454350808     
   1043.1069357622359       -11.595685959816022       -11.773544024392830       -11.812246947265592     
   1104.4661672776617       -11.367444484029317       -11.537517278092709       -11.577993078291019     
   1165.8253987930871       -11.135927675191915       -11.300469274498571       -11.342590892313007     
   1227.1846303085129       -10.901371353871045       -11.062067160033557       -11.105777334066477     
   1288.5438618239386       -10.664906476701823       -10.822264313451697       -10.867407576739680     
   1349.9030933393640       -10.426285852763478       -10.581775816826497       -10.628219068328137     
   1411.2623248547898       -10.185458956582558       -10.340222297006394       -10.387892874801356     
   1472.6215563702156       -9.9432712504542362       -10.097514554190548       -10.146252089247481     
   1533.9807878856411       -9.6994098936628319       -9.8542680089359358       -9.9039327958755656     
   1595.3400194010669       -9.4537748228982146       -9.6101228167951565       -9.6606316137607671     
   1656.6992509164925       -9.2070923711164330       -9.3649827069848648       -9.4161745715092842     
   1718.0584824319180       -8.9590568341799361       -9.1194033011692959       -9.1711374978684983     
   1779.4177139473438       -8.7095560051826730       -8.8730517338453581       -8.9252421595926279     
   1840.7769454627694       -8.4592409235904373       -8.6258292045445302       -8.6783207972328196     
   1902.1361769781952       -8.2078229042647415       -8.3782478401835903       -8.4309057156338287     
   1963.4954084936207       -7.9551821280641839       -8.1299998464587233       -8.1827430521538602     
   2024.8546400090463       -7.7019126491688219       -7.8809837144430217       -7.9336698687508340     
   2086.2138715244719       -7.4477420485312589       -7.6316777973590799       -7.6841848083255782     
   2147.5731030398974       -7.1925424336332382       -7.3817963910621636       -7.4340560168445782     
   2208.9323345553235       -6.9368619814605985       -7.1312346021232225       -7.1831235916574538     
   2270.2915660707490       -6.6804424003310654       -6.8804439043993009       -6.9318593541757814     
   2331.6507975861741       -6.4231469654865814       -6.6291579734726804       -6.6800510226743857     
   2393.0100291016001       -6.1654861372293652       -6.3772679544691400       -6.4275400998597547     
   2454.3692606170257       -5.9072139266385051       -6.1252036891350325       -6.1747766111494045     
   2515.7284921324513       -5.6481844477039580       -5.8727159447291104       -5.9215655747084401     
   2577.0877236478773       -5.3888770289461903       -5.6196914524202910       -5.6677484155274964     
   2638.4469551633028       -5.1290567507923939       -5.3665425682464942       -5.4137571444172874     
   2699.8061866787280       -4.8685686972012157       -5.1130352403038675       -5.1594119896787287     
   2761.1654181941544       -4.6078666790069356       -4.8590514133405982       -4.9045529060377060     
   2822.5246497095795       -4.3467261785328297       -4.6049893265607205       -4.6495967822633926     
   2883.8838812250056       -4.0849837453215558       -4.3506285086760297       -4.3943771402302900     
   2945.2431127404311       -3.8230726283567913       -4.0958457864940696       -4.1387311291185780     
   3006.6023442558567       -3.5607785083064210       -3.8410280884179446       -3.8830627717249300     
   3067.9615757712822       -3.2979301405079848       -3.5859671758451306       -3.6272171350969238     
   3129.3208072867083       -3.0349446740580328       -3.3305344393026317       -3.3710272734395703     
   3190.6800388021338       -2.7716181236612929       -3.0751078906944764       -3.1148861530496621     
   3252.0392703175589       -2.5077723118778659       -2.8194903814832957       -2.8586488070590397     
   3313.3985018329849       -2.2438123352220813       -2.5635475411161650       -2.6021429513889949     
   3374.7577333484105       -1.9795448889915468       -2.3076505583402342       -2.3457520050684977     
   3436.1169648638361       -1.7147857262182491       -2.0516124001470377       -2.0893395613688224     
   3497.4761963792616       -1.4499315545337588       -1.7952925889198426       -1.8327268046659295     
   3558.8354278946877       -1.1848001862678679       -1.5390573669414831       -1.5762889298727236     
   3620.1946594101132      -0.91920206122584425       -1.2827289807488267       -1.3198968615271065     
   3681.5538909255388      -0.65352878688099825       -1.0261604664344919       -1.0633641126295155     
   3742.9131224409643      -0.38760971422087387      -0.76971484668935286      -0.80705888197663800     
   3804.2723539563904      -0.12125052763834709      -0.51322292654972967      -0.55085837741051291     
   3865.6315854718159       0.14515934675535114      -0.25653083242872032      -0.29456735632194242     
